country_id,year,total_floorspace_m2,res_share,nres_share,residential_floorspace_m2,non_residential_floorspace_m2,v6_estimate_status,composition_status,interpolation_from,composition_source,method_id,qa_flags,period_end,nowcast_horizon_years,nowcast_method
BHS,2026,32006408.66,0.9020621986966757,0.0979378013033243,28871771.36822392,3134637.2917760783,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BIH,2020,247114206.72,0.8978379426700052,0.10216205732999487,221868510.96601516,25245695.753984842,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BIH,2023,260873881.34,0.8974679156829664,0.1025320843170337,234125938.5423353,26747942.797664724,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BIH,2024,264034167.08,0.8973445733539533,0.10265542664604665,236929627.00926906,27104540.07073097,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BIH,2025,268846523.7,0.8972212310249404,0.1027787689750596,241214808.95088983,27631714.749110185,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BIH,2026,273746591.6,0.897065660273392,0.10293433972660804,245568666.9412446,28177924.65875543,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BLR,2020,672205246.44,0.8135697702644219,0.18643022973557813,546885867.9167299,125319378.52327013,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BLR,2023,691145993.09,0.8131734763538102,0.1868265236461898,562021589.8690019,129124403.22099821,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BLR,2024,695425732.36,0.8130413783836062,0.18695862161639368,565409896.0014032,130015836.3585967,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BLR,2025,701895082.17,0.8129092804134024,0.18709071958659756,570577026.1725206,131318055.99747932,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BLR,2026,708424614.53,0.8127974455555985,0.18720255444440145,575805717.0586935,132618897.47130643,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BLZ,2020,21867714.34,0.9504331114700331,0.04956688852996699,20783799.780904062,1083914.5590959406,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BLZ,2023,23377063.81,0.9505791129743312,0.049420887025668846,22221748.580454137,1155315.2295458617,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BLZ,2024,23726376.75,0.9506277801424305,0.04937221985756946,22554952.860675476,1171423.8893245244,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BLZ,2025,24260157.3,0.9506764473105299,0.04932355268947008,23063560.15315862,1196597.1468413821,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BLZ,2026,24805946.49,0.9504948243924236,0.049505175607576384,23577923.752900407,1228022.737099593,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BOL,2020,496419008.94,0.9587722606039677,0.04122773939603236,475952775.40818506,20466233.531814978,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BOL,2023,536161611.56,0.9586379650528256,0.04136203494717434,513984876.2453219,22176735.314678032,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BOL,2024,545416725.91,0.9585931998691116,0.04140680013088833,522832764.5522011,22583961.35779887,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BOL,2025,559599807.26,0.9585484346853976,0.04145156531460232,536403519.2993232,23196287.96067676,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BOL,2026,574151707.13,0.9584708788596848,0.04152912114031511,550307691.3316795,23844015.79832049,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BRA,2020,12112839681.86,0.9561114940942358,0.04388850590576425,11581225245.947113,531614435.91288817,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BRA,2023,12899655171.43,0.9555476042608511,0.044452395739148956,12326234594.851034,573420576.5789658,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BRA,2024,13081330195.39,0.9553596409830561,0.04464035901694386,12497374919.048601,583955276.341398,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BRA,2025,13358651457.63,0.9551716777052612,0.044828322294738765,12759805524.66428,598845932.9657193,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BRA,2026,13641851868.34,0.9550503081463647,0.04494969185363529,13028654830.545177,613197037.7948219,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BRB,2020,23684585.84,0.9433345931372901,0.05666540686270989,22342489.14700162,1342096.6929983776,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BRB,2023,24526039.72,0.9438915497920153,0.05610845020798469,23149921.641571324,1376118.0784286747,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BRB,2024,24717052.44,0.944077202010257,0.05592279798974296,23334805.709496,1382246.7305040034,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BRB,2025,25006364.45,0.9442628542284988,0.055737145771501226,23612581.069435064,1393783.380564936,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BRB,2026,25299062.84,0.9442992401248599,0.05570075987514013,23889885.815683078,1409177.0243169207,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BRN,2020,37849769.86,0.8834453883352461,0.11655461166475387,33438204.632367395,4411565.2276326055,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BRN,2023,39594012.79,0.8845773899590706,0.1154226100409293,35023968.49178426,4570044.298215737,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BRN,2024,39992410.39,0.8849547238336789,0.11504527616632111,35391472.4921256,4600937.8978744,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BRN,2025,40597535.69,0.885332057708287,0.11466794229171293,35942299.81031332,4655235.879686676,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BRN,2026,41211817.15,0.885357547008518,0.11464245299148194,36487193.33968757,4724623.810312424,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BTN,2020,27177544.51,0.9670832423576962,0.032916757642303826,26282947.864051405,894596.6459485949,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BTN,2023,31057262.36,0.9677882677413608,0.03221173225863921,30056854.14017337,1000408.2198266332,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BTN,2024,31992015.78,0.9680232762025823,0.031976723797417665,30969015.927680314,1022999.8523196875,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BTN,2025,33447160.72,0.9682582846638039,0.03174171533619612,32385490.46562176,1061670.2543782406,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BTN,2026,34968492.38,0.9684603431715116,0.031539656828488354,33865598.130525194,1102894.24947481,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
BWA,2020,118564613.02,0.9797937230078795,0.02020627699212055,116168863.60785429,2395749.4121457026,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
BWA,2023,131491809.12,0.9797412365913535,0.020258763408646553,128827947.66886301,2663861.4511369932,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
BWA,2024,134550764.61,0.9797237411191781,0.02027625888082189,131822578.47415513,2728186.135844888,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
BWA,2025,139273142.27,0.9797062456470028,0.020293754352997222,136446767.3328026,2826374.937197414,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
BWA,2026,144161262.95,0.9797005799400577,0.020299420059942366,141234872.91700613,2926390.032993856,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
CAF,2020,66989106.04,0.9972141991746925,0.0027858008253076,66802487.73310715,186618.30689285035,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
CAF,2023,72080997.57,0.9972223587405646,0.002777641259435318,71880782.4171283,200215.15287168886,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
CAF,2024,73264087.59,0.9972250785958554,0.0027749214041445573,73060785.50519139,203302.08480861265,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
CAF,2025,75075231.63,0.9972277984511462,0.0027722015488537964,74867107.95659475,208123.67340524352,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
CAF,2026,76931148.53,0.9972375491083197,0.0027624508916802015,76718630.01014532,212518.51985468052,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
CAN,2020,2941628265.26,0.7770337087141127,0.22296629128588727,2285744320.61324,655883944.6467605,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
CAN,2023,3124236708.89,0.776488067358259,0.22351193264174096,2425932524.0557237,698304184.8342761,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
CAN,2024,3166331683.85,0.7763061869063078,0.2236938130936922,2458042875.9702225,708288807.8797777,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
CAN,2025,3230539982.29,0.7761243064543566,0.22387569354564343,2507300603.2278957,723239379.0621043,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
CAN,2026,3296050325.49,0.7760014674708979,0.2239985325291021,2557739889.4381704,738310436.0518292,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
CHE,2020,554094959.29,0.7983156162033836,0.20168438379661632,442342658.86078507,111752300.42921485,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
CHE,2023,571802111.84,0.7988927727557321,0.20110722724426788,456808574.59544086,114993537.24455917,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
CHE,2024,576396449.09,0.7990851582731816,0.2009148417268184,460589847.7491825,115806601.3408175,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
CHE,2025,583357262.72,0.7992775437906311,0.2007224562093689,466264360.0992675,117092902.62073252,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
CHE,2026,590402138.15,0.7994182313348162,0.20058176866518385,471978233.05616677,118423905.09383321,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
CHL,2020,986436316.07,0.9174072755255464,0.08259272447445369,904963853.2052355,81472462.86476463,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
CHL,2023,1072527701.08,0.9161095264309349,0.08389047356906508,982552844.3204582,89974856.75954187,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
CHL,2024,1092657257.29,0.9156769433993978,0.0843230566006022,1000521057.5384765,92136199.75152344,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
CHL,2025,1123562173.88,0.9152443603678606,0.08475563963213933,1028333943.1663237,95228230.71367636,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
